"Data\Textures\vehicles\manufacturer\CRUS\crus_grate_trim_01_spec.dds.7",23/07/2020 00:10:54,2097152
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_blend.dds.7",25/06/2020 00:47:24,2097152
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_wear_diff.dds.7",25/06/2020 00:47:26,2097152
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_dark_wear_diff.dds.7",17/07/2020 22:04:12,2097152
"Data\Textures\vehicles\manufacturer\CRUS\crus_painted_panels_01_blend.dds.7",02/06/2020 22:14:26,2097152
"Data\Textures\vehicles\manufacturer\CRUS\crus_wire_trim_01_diff.dds.7",11/09/2020 02:28:56,2097152
"Data\Textures\vehicles\manufacturer\CRUS\CRUS_Fabric_Bespoke_diff.dds.7",14/07/2020 18:49:00,2097152
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_dark_diff.dds.7",17/07/2020 22:04:26,2097152
"Data\Textures\vehicles\manufacturer\CRUS\crus_pom_spec.dds.8",05/04/2020 00:49:36,8388608
"Data\Textures\vehicles\manufacturer\CRUS\crus_pom_displ.dds.8",05/04/2020 00:49:26,8388608
"Data\Textures\vehicles\manufacturer\CRUS\crus_ptrn_rubber_a_ddna.dds.6",25/06/2020 00:46:58,1048576
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_transparent_ddna.dds.7a",17/04/2020 07:21:14,2097152
"Data\Textures\vehicles\manufacturer\CRUS\crus_pom_ddna.dds.7",05/04/2020 00:49:48,4194304
"Data\Textures\vehicles\manufacturer\CRUS\CRUS_Fabric_Bespoke_ddna.dds.6",14/07/2020 18:49:00,1048576
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_diff.dds.6",25/06/2020 00:48:50,1048576
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_transparent_diff.dds.7",17/04/2020 07:20:04,4194304
"Data\Textures\vehicles\manufacturer\CRUS\crus_engine_trim_01_spec.dds.7",24/04/2020 11:55:36,2097152
"Data\Textures\vehicles\manufacturer\CRUS\crus_wire_trim_01_ddna.dds.6",24/06/2020 06:00:22,1048576
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_dark_ddna.dds.7",17/07/2020 22:04:08,4194304
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_ddna.dds.7",25/06/2020 00:47:28,4194304
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_dark_wear_ddna.dds.7",17/07/2020 22:04:08,4194304
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_wear_ddna.dds.7",25/06/2020 00:47:42,4194304
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_wear_spec.dds.7",25/06/2020 00:47:20,2097152
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_dark_wear_spec.dds.7",17/07/2020 22:04:04,2097152
"Data\Textures\vehicles\manufacturer\CRUS\crus_pom_ddna.dds.7a",05/04/2020 00:49:48,2097152
"Data\Textures\vehicles\manufacturer\CRUS\crus_wire_trim_01_spec.dds.7",24/06/2020 06:00:22,2097152
"Data\Textures\vehicles\manufacturer\CRUS\crus_pom_diff.dds.7",09/08/2020 01:04:00,4194304
"Data\Textures\vehicles\manufacturer\CRUS\crus_ptrn_rubber_a_ddna.dds.6a",25/06/2020 00:46:58,524288
"Data\Textures\vehicles\manufacturer\CRUS\crus_painted_panels_01_wear_ddna.dds.6a",02/06/2020 22:14:14,524288
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_dark_wear_ddna.dds.6a",17/07/2020 22:04:08,524288
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_wear_ddna.dds.6a",25/06/2020 00:47:42,524288
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_dark_ddna.dds.6a",17/07/2020 22:04:08,524288
"Data\Textures\vehicles\manufacturer\CRUS\crus_grate_trim_01_ddna.dds.6a",23/07/2020 00:10:16,524288
"Data\Textures\vehicles\manufacturer\CRUS\crus_painted_panels_01_ddna.dds.6a",02/06/2020 22:14:14,524288
